model,pruned,predicate,data,scale,threads,time
nyc-taxi-green-dec-2016_d10_l477_n953_20241009070046,1,1.236728,nyc-taxi-green-dec-2016,1G,1,1.9913017510746915
nyc-taxi-green-dec-2016_d10_l477_n953_20241009070046,2,1.236728,nyc-taxi-green-dec-2016,1G,1,1.9157658433541656
nyc-taxi-green-dec-2016_d10_l477_n953_20241009070046,1,1.64732,nyc-taxi-green-dec-2016,1G,1,1.737692738417536
nyc-taxi-green-dec-2016_d10_l477_n953_20241009070046,2,1.64732,nyc-taxi-green-dec-2016,1G,1,1.5997435719085236
nyc-taxi-green-dec-2016_d10_l477_n953_20241009070046,1,2.057912,nyc-taxi-green-dec-2016,1G,1,1.6137660380142431
nyc-taxi-green-dec-2016_d10_l477_n953_20241009070046,2,2.057912,nyc-taxi-green-dec-2016,1G,1,1.3450594597185652
nyc-taxi-green-dec-2016_d10_l477_n953_20241009070046,1,2.468504,nyc-taxi-green-dec-2016,1G,1,1.4509556723448138
nyc-taxi-green-dec-2016_d10_l477_n953_20241009070046,2,2.468504,nyc-taxi-green-dec-2016,1G,1,1.1837311191484332
nyc-taxi-green-dec-2016_d10_l477_n953_20241009070046,1,2.879097,nyc-taxi-green-dec-2016,1G,1,1.1654206761159003
nyc-taxi-green-dec-2016_d10_l477_n953_20241009070046,2,2.879097,nyc-taxi-green-dec-2016,1G,1,0.9492701208218932
nyc-taxi-green-dec-2016_d10_l477_n953_20241009070046,1,3.289689,nyc-taxi-green-dec-2016,1G,1,1.1771492018985252
nyc-taxi-green-dec-2016_d10_l477_n953_20241009070046,2,3.289689,nyc-taxi-green-dec-2016,1G,1,0.9514998135467371
nyc-taxi-green-dec-2016_d10_l477_n953_20241009070046,1,3.700281,nyc-taxi-green-dec-2016,1G,1,1.1706109720592697
nyc-taxi-green-dec-2016_d10_l477_n953_20241009070046,2,3.700281,nyc-taxi-green-dec-2016,1G,1,0.9495325723352531
nyc-taxi-green-dec-2016_d10_l477_n953_20241009070046,1,4.110874,nyc-taxi-green-dec-2016,1G,1,1.1733075541754563
nyc-taxi-green-dec-2016_d10_l477_n953_20241009070046,2,4.110874,nyc-taxi-green-dec-2016,1G,1,0.9475780168237785
house_16H_d10_l280_n559_20241009070539,0,0.0,house_16H,1G,1,0.5761007292506596
house_16H_d10_l280_n559_20241009070539,1,9.962608,house_16H,1G,1,0.49265429253379506
house_16H_d10_l280_n559_20241009070539,2,9.962608,house_16H,1G,1,0.49501597167303163
house_16H_d10_l280_n559_20241009070539,1,10.309411,house_16H,1G,1,0.5058786477893591
house_16H_d10_l280_n559_20241009070539,2,10.309411,house_16H,1G,1,0.5086576789617538
house_16H_d10_l280_n559_20241009070539,1,10.656214,house_16H,1G,1,0.5035156398080289
house_16H_d10_l280_n559_20241009070539,2,10.656214,house_16H,1G,1,0.5056214380698899
house_16H_d10_l280_n559_20241009070539,1,11.003016,house_16H,1G,1,0.5162324807606637
house_16H_d10_l280_n559_20241009070539,2,11.003016,house_16H,1G,1,0.512364346999675
house_16H_d10_l280_n559_20241009070539,1,11.349819,house_16H,1G,1,0.5036619181434313
house_16H_d10_l280_n559_20241009070539,2,11.349819,house_16H,1G,1,0.5047752470709383
house_16H_d10_l280_n559_20241009070539,1,11.696622,house_16H,1G,1,0.5040302801256379
house_16H_d10_l280_n559_20241009070539,2,11.696622,house_16H,1G,1,0.4859051099047065
house_16H_d10_l280_n559_20241009070539,1,12.043425,house_16H,1G,1,0.4554327737229566
house_16H_d10_l280_n559_20241009070539,2,12.043425,house_16H,1G,1,0.4519731054703395
house_16H_d10_l280_n559_20241009070539,1,12.390227,house_16H,1G,1,0.446721818142881
house_16H_d10_l280_n559_20241009070539,2,12.390227,house_16H,1G,1,0.4456629621175428
house_16H_d10_l280_n559_20241009070539,1,12.73703,house_16H,1G,1,0.4066867511719465
house_16H_d10_l280_n559_20241009070539,2,12.73703,house_16H,1G,1,0.4065616236378749
house_16H_d10_l280_n559_20241009070539,1,13.083833,house_16H,1G,1,0.3285243664868176
house_16H_d10_l280_n559_20241009070539,2,13.083833,house_16H,1G,1,0.33022194138417643
nyc-taxi-green-dec-2016_d10_l477_n953_20241009123219,0,0.0,nyc-taxi-green-dec-2016,1G,1,2.3297476346294084
nyc-taxi-green-dec-2016_d10_l477_n953_20241009123219,1,0.415543,nyc-taxi-green-dec-2016,1G,1,2.0732819616484144
nyc-taxi-green-dec-2016_d10_l477_n953_20241009123219,2,0.415543,nyc-taxi-green-dec-2016,1G,1,2.0041671210589507
nyc-taxi-green-dec-2016_d10_l477_n953_20241009123219,1,0.826135,nyc-taxi-green-dec-2016,1G,1,2.1709075146354735
nyc-taxi-green-dec-2016_d10_l477_n953_20241009123219,2,0.826135,nyc-taxi-green-dec-2016,1G,1,2.159622974693775
nyc-taxi-green-dec-2016_d10_l477_n953_20241009123219,1,1.236728,nyc-taxi-green-dec-2016,1G,1,1.9926919722929597
nyc-taxi-green-dec-2016_d10_l477_n953_20241009123219,2,1.236728,nyc-taxi-green-dec-2016,1G,1,1.917631716777881
nyc-taxi-green-dec-2016_d10_l477_n953_20241009123219,1,1.64732,nyc-taxi-green-dec-2016,1G,1,1.8060907723071675
nyc-taxi-green-dec-2016_d10_l477_n953_20241009123219,2,1.64732,nyc-taxi-green-dec-2016,1G,1,1.6115884139823418
nyc-taxi-green-dec-2016_d10_l477_n953_20241009123219,1,2.057912,nyc-taxi-green-dec-2016,1G,1,1.6197141980131466
nyc-taxi-green-dec-2016_d10_l477_n953_20241009123219,2,2.057912,nyc-taxi-green-dec-2016,1G,1,1.342979844349126
nyc-taxi-green-dec-2016_d10_l477_n953_20241009123219,1,2.468504,nyc-taxi-green-dec-2016,1G,1,1.4534395944016676
nyc-taxi-green-dec-2016_d10_l477_n953_20241009123219,2,2.468504,nyc-taxi-green-dec-2016,1G,1,1.1887325045342247
nyc-taxi-green-dec-2016_d10_l477_n953_20241009123219,1,2.879097,nyc-taxi-green-dec-2016,1G,1,1.170979624458899
nyc-taxi-green-dec-2016_d10_l477_n953_20241009123219,2,2.879097,nyc-taxi-green-dec-2016,1G,1,0.9501392687670887
nyc-taxi-green-dec-2016_d10_l477_n953_20241009123219,1,3.289689,nyc-taxi-green-dec-2016,1G,1,1.168435918012013
nyc-taxi-green-dec-2016_d10_l477_n953_20241009123219,2,3.289689,nyc-taxi-green-dec-2016,1G,1,0.949924656500419
nyc-taxi-green-dec-2016_d10_l477_n953_20241009123219,1,3.700281,nyc-taxi-green-dec-2016,1G,1,1.1687123261702557
nyc-taxi-green-dec-2016_d10_l477_n953_20241009123219,2,3.700281,nyc-taxi-green-dec-2016,1G,1,0.9501734126048783
nyc-taxi-green-dec-2016_d10_l477_n953_20241009123219,1,4.110874,nyc-taxi-green-dec-2016,1G,1,1.1737018899681668
nyc-taxi-green-dec-2016_d10_l477_n953_20241009123219,2,4.110874,nyc-taxi-green-dec-2016,1G,1,0.9633153853937984
nyc-taxi-green-dec-2016_d10_l477_n953_20241010113823,0,0.0,nyc-taxi-green-dec-2016,1G,1,2.3017883677966893
nyc-taxi-green-dec-2016_d10_l477_n953_20241010113823,1,0.415543,nyc-taxi-green-dec-2016,1G,1,2.008856778498739
nyc-taxi-green-dec-2016_d10_l477_n953_20241010113823,2,0.415543,nyc-taxi-green-dec-2016,1G,1,1.9956779355804126
nyc-taxi-green-dec-2016_d10_l477_n953_20241010113823,1,0.826135,nyc-taxi-green-dec-2016,1G,1,2.1209062511722245
nyc-taxi-green-dec-2016_d10_l477_n953_20241010113823,2,0.826135,nyc-taxi-green-dec-2016,1G,1,2.126931814632068
nyc-taxi-green-dec-2016_d10_l477_n953_20241010113823,1,1.236728,nyc-taxi-green-dec-2016,1G,1,1.9973673877927165
nyc-taxi-green-dec-2016_d10_l477_n953_20241010113823,2,1.236728,nyc-taxi-green-dec-2016,1G,1,1.8713804722453158
nyc-taxi-green-dec-2016_d10_l477_n953_20241010113823,1,1.64732,nyc-taxi-green-dec-2016,1G,1,1.7984268660657108
nyc-taxi-green-dec-2016_d10_l477_n953_20241010113823,2,1.64732,nyc-taxi-green-dec-2016,1G,1,1.5527911682923634
nyc-taxi-green-dec-2016_d10_l477_n953_20241010113823,1,2.057912,nyc-taxi-green-dec-2016,1G,1,1.6467548155536254
nyc-taxi-green-dec-2016_d10_l477_n953_20241010113823,2,2.057912,nyc-taxi-green-dec-2016,1G,1,1.3499475793602567
nyc-taxi-green-dec-2016_d10_l477_n953_20241010113823,1,2.468504,nyc-taxi-green-dec-2016,1G,1,1.4836902280027668
nyc-taxi-green-dec-2016_d10_l477_n953_20241010113823,2,2.468504,nyc-taxi-green-dec-2016,1G,1,1.3048792043700814
nyc-taxi-green-dec-2016_d10_l477_n953_20241010113823,1,2.879097,nyc-taxi-green-dec-2016,1G,1,1.2635981482453644
nyc-taxi-green-dec-2016_d10_l477_n953_20241010113823,2,2.879097,nyc-taxi-green-dec-2016,1G,1,0.9513237569481134
nyc-taxi-green-dec-2016_d10_l477_n953_20241010113823,1,3.289689,nyc-taxi-green-dec-2016,1G,1,1.165110404913624
nyc-taxi-green-dec-2016_d10_l477_n953_20241010113823,2,3.289689,nyc-taxi-green-dec-2016,1G,1,0.9531944255965451
nyc-taxi-green-dec-2016_d10_l477_n953_20241010113823,1,3.700281,nyc-taxi-green-dec-2016,1G,1,1.173838560314228
nyc-taxi-green-dec-2016_d10_l477_n953_20241010113823,2,3.700281,nyc-taxi-green-dec-2016,1G,1,0.9491310762241483
nyc-taxi-green-dec-2016_d10_l477_n953_20241010113823,1,4.110874,nyc-taxi-green-dec-2016,1G,1,1.1789999270501237
nyc-taxi-green-dec-2016_d10_l477_n953_20241010113823,2,4.110874,nyc-taxi-green-dec-2016,1G,1,1.0461374659401674
nyc-taxi-green-dec-2016_d10_l476_n951_20241010121517,0,0.0,nyc-taxi-green-dec-2016,1G,1,2.30198296221594
nyc-taxi-green-dec-2016_d10_l476_n951_20241010121517,1,0.415543,nyc-taxi-green-dec-2016,1G,1,2.068716442833344
nyc-taxi-green-dec-2016_d10_l476_n951_20241010121517,2,0.415543,nyc-taxi-green-dec-2016,1G,1,2.0722070378251374
nyc-taxi-green-dec-2016_d10_l476_n951_20241010121517,1,0.826135,nyc-taxi-green-dec-2016,1G,1,2.12857124566411
nyc-taxi-green-dec-2016_d10_l476_n951_20241010121517,2,0.826135,nyc-taxi-green-dec-2016,1G,1,2.1339221169861653
nyc-taxi-green-dec-2016_d10_l476_n951_20241010121517,1,1.236728,nyc-taxi-green-dec-2016,1G,1,2.1803826635393
nyc-taxi-green-dec-2016_d10_l476_n951_20241010121517,2,1.236728,nyc-taxi-green-dec-2016,1G,1,2.033117967657745
nyc-taxi-green-dec-2016_d10_l476_n951_20241010121517,1,1.64732,nyc-taxi-green-dec-2016,1G,1,1.7958700650682051
nyc-taxi-green-dec-2016_d10_l476_n951_20241010121517,2,1.64732,nyc-taxi-green-dec-2016,1G,1,1.7803724226541817
nyc-taxi-green-dec-2016_d10_l476_n951_20241010121517,1,2.057912,nyc-taxi-green-dec-2016,1G,1,1.624914619916429
nyc-taxi-green-dec-2016_d10_l476_n951_20241010121517,2,2.057912,nyc-taxi-green-dec-2016,1G,1,1.619138943341871
nyc-taxi-green-dec-2016_d10_l476_n951_20241010121517,1,2.468504,nyc-taxi-green-dec-2016,1G,1,1.5433285335699718
nyc-taxi-green-dec-2016_d10_l476_n951_20241010121517,2,2.468504,nyc-taxi-green-dec-2016,1G,1,1.5075626308098435
nyc-taxi-green-dec-2016_d10_l476_n951_20241010121517,1,2.879097,nyc-taxi-green-dec-2016,1G,1,1.1752428133040667
nyc-taxi-green-dec-2016_d10_l476_n951_20241010121517,2,2.879097,nyc-taxi-green-dec-2016,1G,1,1.2443604633832972
nyc-taxi-green-dec-2016_d10_l476_n951_20241010121517,1,3.289689,nyc-taxi-green-dec-2016,1G,1,1.1734769760320585
nyc-taxi-green-dec-2016_d10_l476_n951_20241010121517,2,3.289689,nyc-taxi-green-dec-2016,1G,1,1.2130948998965323
nyc-taxi-green-dec-2016_d10_l476_n951_20241010121517,1,3.700281,nyc-taxi-green-dec-2016,1G,1,1.2311236999618511
nyc-taxi-green-dec-2016_d10_l476_n951_20241010121517,2,3.700281,nyc-taxi-green-dec-2016,1G,1,1.2467619638579588
nyc-taxi-green-dec-2016_d10_l476_n951_20241010121517,1,4.110874,nyc-taxi-green-dec-2016,1G,1,1.1671751101190846
nyc-taxi-green-dec-2016_d10_l476_n951_20241010121517,2,4.110874,nyc-taxi-green-dec-2016,1G,1,1.212421220416824
bank-marketing_d5_l32_n63_20241104160411,0,0.0,bank-marketing,1G,1,2.6776199609933733
bank-marketing_d5_l32_n63_20241104160411,1,0.0,bank-marketing,1G,1,1.3437081990026247
bank-marketing_d5_l32_n63_20241104160411,2,0.0,bank-marketing,1G,1,1.3467569396695278
bank-marketing_d5_l32_n63_20241104160411,1,1.0,bank-marketing,1G,1,1.343990080000367
bank-marketing_d5_l32_n63_20241104160411,2,1.0,bank-marketing,1G,1,1.3497969306675561
bank-marketing_d3_l8_n15_20241104161453,0,0.0,bank-marketing,1G,1,2.3414392250027354
bank-marketing_d3_l8_n15_20241104161453,1,0.0,bank-marketing,1G,1,1.2143615816700428
bank-marketing_d3_l8_n15_20241104161453,2,0.0,bank-marketing,1G,1,1.2160734593247373
bank-marketing_d3_l8_n15_20241104161453,1,1.0,bank-marketing,1G,1,1.2184765773417894
bank-marketing_d3_l8_n15_20241104161453,2,1.0,bank-marketing,1G,1,1.2180944603363362
california_d10_l519_n1037_20241105070200,0,0.0,california,1G,1,1.0984272816664695
california_d10_l519_n1037_20241105070200,1,0.0,california,1G,1,0.6969937756669727
california_d10_l519_n1037_20241105070200,2,0.0,california,1G,1,0.6972600316670045
california_d10_l519_n1037_20241105070200,1,1.0,california,1G,1,0.6949533456669693
california_d10_l519_n1037_20241105070200,2,1.0,california,1G,1,0.7121038213335851
california_d3_l8_n15_20241105074247,0,0.0,california,1G,1,0.8002670530004252
california_d3_l8_n15_20241105074247,1,0.0,california,1G,1,0.4179724039980404
california_d3_l8_n15_20241105074247,2,0.0,california,1G,1,0.42112845333394944
california_d3_l8_n15_20241105074247,1,1.0,california,1G,1,0.4257774823345244
california_d3_l8_n15_20241105074247,2,1.0,california,1G,1,0.4188583153336367
electricity_d10_l518_n1035_20241105080743,0,0.0,electricity,1G,1,1.3455610419999477
electricity_d10_l518_n1035_20241105080743,1,0.0,electricity,1G,1,0.821877481668101
electricity_d10_l518_n1035_20241105080743,2,0.0,electricity,1G,1,0.819241982332945
electricity_d10_l518_n1035_20241105080743,1,1.0,electricity,1G,1,0.8225809763328774
electricity_d10_l518_n1035_20241105080743,2,1.0,electricity,1G,1,0.8279514879989923
electricity_d3_l8_n15_20241105080942,0,0.0,electricity,1G,1,0.9882130946668136
electricity_d3_l8_n15_20241105080942,1,0.0,electricity,1G,1,0.3862703493335478
electricity_d3_l8_n15_20241105080942,2,0.0,electricity,1G,1,0.38405614000172744
electricity_d3_l8_n15_20241105080942,1,1.0,electricity,1G,1,0.3802301350006019
electricity_d3_l8_n15_20241105080942,2,1.0,electricity,1G,1,0.3903163803309629
credit_d10_l397_n793_20241105082631,0,0.0,credit,1G,1,2.261974452666133
credit_d10_l397_n793_20241105082631,1,0.0,credit,1G,1,1.4840179410008811
credit_d10_l397_n793_20241105082631,2,0.0,credit,1G,1,1.4820514460006962
credit_d10_l397_n793_20241105082631,1,1.0,credit,1G,1,1.48365083533281
credit_d10_l397_n793_20241105082631,2,1.0,credit,1G,1,1.4819189990012092
credit_d3_l8_n15_20241105082735,0,0.0,credit,1G,1,1.5551387620010548
credit_d3_l8_n15_20241105082735,1,0.0,credit,1G,1,0.7673448083345041
credit_d3_l8_n15_20241105082735,2,0.0,credit,1G,1,0.7677397653351363
credit_d3_l8_n15_20241105082735,1,1.0,credit,1G,1,0.7701400500009186
credit_d3_l8_n15_20241105082735,2,1.0,credit,1G,1,0.7902045536672327
bank-marketing_d10_l407_n813_20241106042040,0,0.0,bank-marketing,1G,1,3.355040173997016
bank-marketing_d10_l407_n813_20241106042040,1,0.0,bank-marketing,1G,1,2.1674352100041383
bank-marketing_d10_l407_n813_20241106042040,2,0.0,bank-marketing,1G,1,2.1612909836743106
bank-marketing_d10_l407_n813_20241106042040,1,1.0,bank-marketing,1G,1,2.170216784666991
bank-marketing_d10_l407_n813_20241106042040,2,1.0,bank-marketing,1G,1,2.1614474189991597
NASA_d10_l264_n527_20241106064301,0,0.0,NASA,1G,1,0.9472250986679379
NASA_d10_l264_n527_20241106064301,1,0.0,NASA,1G,1,0.5438405440024022
NASA_d10_l264_n527_20241106064301,2,0.0,NASA,1G,1,0.53014788866858
NASA_d10_l264_n527_20241106064301,1,1.0,NASA,1G,1,0.5465269473352237
NASA_d10_l264_n527_20241106064301,2,1.0,NASA,1G,1,0.53053869966728
Ailerons_d10_l818_n1635_20241117150714,0,0.0,Ailerons,1G,1,0.8322349273754904
Ailerons_d10_l818_n1635_20241117150714,1,-0.003176,Ailerons,1G,1,0.6077233953401446
Ailerons_d10_l818_n1635_20241117150714,2,-0.003176,Ailerons,1G,1,0.6099405286367983
Ailerons_d10_l818_n1635_20241117150714,1,-0.002852,Ailerons,1G,1,0.6080887885764241
Ailerons_d10_l818_n1635_20241117150714,2,-0.002852,Ailerons,1G,1,0.6080071622661004
Ailerons_d10_l818_n1635_20241117150714,1,-0.002528,Ailerons,1G,1,0.6619006546679884
Ailerons_d10_l818_n1635_20241117150714,2,-0.002528,Ailerons,1G,1,0.6087010479532182
Ailerons_d10_l818_n1635_20241117150714,1,-0.002204,Ailerons,1G,1,0.6273359130136669
Ailerons_d10_l818_n1635_20241117150714,2,-0.002204,Ailerons,1G,1,0.6300098189773659
Ailerons_d10_l818_n1635_20241117150714,1,-0.00188,Ailerons,1G,1,0.6490667682761947
Ailerons_d10_l818_n1635_20241117150714,2,-0.00188,Ailerons,1G,1,0.6461527836509049
Ailerons_d10_l818_n1635_20241117150714,1,-0.001556,Ailerons,1G,1,0.6793139006476849
Ailerons_d10_l818_n1635_20241117150714,2,-0.001556,Ailerons,1G,1,0.6674209634462992
Ailerons_d10_l818_n1635_20241117150714,1,-0.001232,Ailerons,1G,1,0.7877261640193561
Ailerons_d10_l818_n1635_20241117150714,2,-0.001232,Ailerons,1G,1,0.7183781450148672
Ailerons_d10_l818_n1635_20241117150714,1,-0.000908,Ailerons,1G,1,0.7646133343999585
Ailerons_d10_l818_n1635_20241117150714,2,-0.000908,Ailerons,1G,1,0.7947778970313569
Ailerons_d10_l818_n1635_20241117150714,1,-0.000584,Ailerons,1G,1,0.7975630876608193
Ailerons_d10_l818_n1635_20241117150714,2,-0.000584,Ailerons,1G,1,0.7678925526949266
Ailerons_d10_l818_n1635_20241117150714,1,-0.00026,Ailerons,1G,1,0.6154370993220558
Ailerons_d10_l818_n1635_20241117150714,2,-0.00026,Ailerons,1G,1,0.6070169776212424
Ailerons_d10_l818_n1635_20241117151237,0,0.0,Ailerons,1G,1,0.8309839766783019
Ailerons_d10_l818_n1635_20241117151237,1,-0.003176,Ailerons,1G,1,0.6076384767269095
Ailerons_d10_l818_n1635_20241117151237,2,-0.003176,Ailerons,1G,1,0.6103974489184717
Ailerons_d10_l818_n1635_20241117151237,1,-0.002852,Ailerons,1G,1,0.6032142920109133
Ailerons_d10_l818_n1635_20241117151237,2,-0.002852,Ailerons,1G,1,0.6044635983804861
Ailerons_d10_l818_n1635_20241117151237,1,-0.002528,Ailerons,1G,1,0.6067795499693602
Ailerons_d10_l818_n1635_20241117151237,2,-0.002528,Ailerons,1G,1,0.607713212336724
Ailerons_d10_l818_n1635_20241117151237,1,-0.002204,Ailerons,1G,1,0.6317917234264314
Ailerons_d10_l818_n1635_20241117151237,2,-0.002204,Ailerons,1G,1,0.6335573052832236
Ailerons_d10_l818_n1635_20241117151237,1,-0.00188,Ailerons,1G,1,0.6516033666363606
Ailerons_d10_l818_n1635_20241117151237,2,-0.00188,Ailerons,1G,1,0.6530831349858394
Ailerons_d10_l818_n1635_20241117151237,1,-0.001556,Ailerons,1G,1,0.6796484186779708
Ailerons_d10_l818_n1635_20241117151237,2,-0.001556,Ailerons,1G,1,0.6677776389600089
Ailerons_d10_l818_n1635_20241117151237,1,-0.001232,Ailerons,1G,1,0.7200102816180637
Ailerons_d10_l818_n1635_20241117151237,2,-0.001232,Ailerons,1G,1,0.7156401226141801
Ailerons_d10_l818_n1635_20241117151237,1,-0.000908,Ailerons,1G,1,0.7308311140319953
Ailerons_d10_l818_n1635_20241117151237,2,-0.000908,Ailerons,1G,1,0.8249932069641849
Ailerons_d10_l818_n1635_20241117151237,1,-0.000584,Ailerons,1G,1,0.7221926594308267
Ailerons_d10_l818_n1635_20241117151237,2,-0.000584,Ailerons,1G,1,0.7177440053007255
Ailerons_d10_l818_n1635_20241117151237,1,-0.00026,Ailerons,1G,1,0.7471559043042362
Ailerons_d10_l818_n1635_20241117151237,2,-0.00026,Ailerons,1G,1,0.6075344980539134
Ailerons_d10_l818_n1635_20241117152319,0,0.0,Ailerons,10G,1,6.840209888992831
Ailerons_d10_l818_n1635_20241117152319,1,-0.003176,Ailerons,10G,1,4.477314744998391
Ailerons_d10_l818_n1635_20241117152319,2,-0.003176,Ailerons,10G,1,4.464371081364031
Ailerons_d10_l818_n1635_20241117152319,1,-0.002852,Ailerons,10G,1,4.461235220078379
Ailerons_d10_l818_n1635_20241117152319,2,-0.002852,Ailerons,10G,1,4.465621945991491
Ailerons_d10_l818_n1635_20241117152319,1,-0.002528,Ailerons,10G,1,4.437665341266741
Ailerons_d10_l818_n1635_20241117152319,2,-0.002528,Ailerons,10G,1,4.58862546691671
Ailerons_d10_l818_n1635_20241117152319,1,-0.002204,Ailerons,10G,1,4.738167290110141
Ailerons_d10_l818_n1635_20241117152319,2,-0.002204,Ailerons,10G,1,4.717858329648152
Ailerons_d10_l818_n1635_20241117152319,1,-0.00188,Ailerons,10G,1,5.0435571475730585
Ailerons_d10_l818_n1635_20241117152319,2,-0.00188,Ailerons,10G,1,4.8370710976111395
Ailerons_d10_l818_n1635_20241117152319,1,-0.001556,Ailerons,10G,1,5.179853927266474
Ailerons_d10_l818_n1635_20241117152319,2,-0.001556,Ailerons,10G,1,5.0566062886888785
Ailerons_d10_l818_n1635_20241117152319,1,-0.001232,Ailerons,10G,1,5.5353037516276045
Ailerons_d10_l818_n1635_20241117152319,2,-0.001232,Ailerons,10G,1,5.537154206229995
Ailerons_d10_l818_n1635_20241117152319,1,-0.000908,Ailerons,10G,1,5.700967758661136
Ailerons_d10_l818_n1635_20241117152319,2,-0.000908,Ailerons,10G,1,5.740135941732054
Ailerons_d10_l818_n1635_20241117152319,1,-0.000584,Ailerons,10G,1,5.613460246395941
Ailerons_d10_l818_n1635_20241117152319,2,-0.000584,Ailerons,10G,1,5.60627860800984
Ailerons_d10_l818_n1635_20241117152319,1,-0.00026,Ailerons,10G,1,4.583051665065189
Ailerons_d10_l818_n1635_20241117152319,2,-0.00026,Ailerons,10G,1,4.414249609302108
nyc-taxi-green-dec-2016_d10_l857_n1713_20241117153659,0,0.0,nyc-taxi-green-dec-2016,1G,1,2.5361887113346406
nyc-taxi-green-dec-2016_d10_l857_n1713_20241117153659,1,0.425445,nyc-taxi-green-dec-2016,1G,1,2.069416881616538
nyc-taxi-green-dec-2016_d10_l857_n1713_20241117153659,2,0.425445,nyc-taxi-green-dec-2016,1G,1,2.021401712593312
nyc-taxi-green-dec-2016_d10_l857_n1713_20241117153659,1,0.850889,nyc-taxi-green-dec-2016,1G,1,2.1967490375973284
nyc-taxi-green-dec-2016_d10_l857_n1713_20241117153659,2,0.850889,nyc-taxi-green-dec-2016,1G,1,2.185291897971183
nyc-taxi-green-dec-2016_d10_l857_n1713_20241117153659,1,1.276334,nyc-taxi-green-dec-2016,1G,1,1.9855826029088348
nyc-taxi-green-dec-2016_d10_l857_n1713_20241117153659,2,1.276334,nyc-taxi-green-dec-2016,1G,1,1.9468458489670109
nyc-taxi-green-dec-2016_d10_l857_n1713_20241117153659,1,1.701778,nyc-taxi-green-dec-2016,1G,1,1.4520376569901903
nyc-taxi-green-dec-2016_d10_l857_n1713_20241117153659,2,1.701778,nyc-taxi-green-dec-2016,1G,1,1.443666951963678
nyc-taxi-green-dec-2016_d10_l857_n1713_20241117153659,1,2.127223,nyc-taxi-green-dec-2016,1G,1,1.4107825407603134
nyc-taxi-green-dec-2016_d10_l857_n1713_20241117153659,2,2.127223,nyc-taxi-green-dec-2016,1G,1,1.390933742125829
nyc-taxi-green-dec-2016_d10_l857_n1713_20241117153659,1,2.552668,nyc-taxi-green-dec-2016,1G,1,1.35494369501248
nyc-taxi-green-dec-2016_d10_l857_n1713_20241117153659,2,2.552668,nyc-taxi-green-dec-2016,1G,1,1.2949387540575117
nyc-taxi-green-dec-2016_d10_l857_n1713_20241117153659,1,2.978112,nyc-taxi-green-dec-2016,1G,1,1.1812743816214304
nyc-taxi-green-dec-2016_d10_l857_n1713_20241117153659,2,2.978112,nyc-taxi-green-dec-2016,1G,1,0.9941121574180821
nyc-taxi-green-dec-2016_d10_l857_n1713_20241117153659,1,3.403557,nyc-taxi-green-dec-2016,1G,1,1.1858767860103399
nyc-taxi-green-dec-2016_d10_l857_n1713_20241117153659,2,3.403557,nyc-taxi-green-dec-2016,1G,1,0.9922915142960846
nyc-taxi-green-dec-2016_d10_l857_n1713_20241117153659,1,3.829001,nyc-taxi-green-dec-2016,1G,1,1.1683492159160476
nyc-taxi-green-dec-2016_d10_l857_n1713_20241117153659,2,3.829001,nyc-taxi-green-dec-2016,1G,1,0.9331178672922155
nyc-taxi-green-dec-2016_d10_l857_n1713_20241117153659,1,4.254446,nyc-taxi-green-dec-2016,1G,1,1.160366497701034
nyc-taxi-green-dec-2016_d10_l857_n1713_20241117153659,2,4.254446,nyc-taxi-green-dec-2016,1G,1,0.9347997518877188
